amount,created,project_id
50,11/1/14,1894
50,11/1/14,1894
500,11/1/14,1894
100,11/2/14,1894
25,11/3/14,1894
25,11/4/14,1894
50,11/4/14,1894
50,11/4/14,1894
300,11/4/14,1894
21,11/4/14,1894
25,11/4/14,1894
20,11/5/14,1894
50,11/5/14,1894
25,11/5/14,1894
50,11/5/14,1894
25,11/6/14,1894
30,11/6/14,1894
50,11/6/14,1894
25,11/6/14,1894
25,11/7/14,1894
25,11/7/14,1894
50,11/7/14,1894
25,11/8/14,1894
10,11/8/14,1894
25,11/9/14,1894
50,11/9/14,1894
25,11/9/14,1894
30,11/9/14,1894
100,11/10/14,1894
25,11/10/14,1894
25,11/11/14,1894
50,11/11/14,1894
25,11/12/14,1894
25,11/12/14,1894
25,11/12/14,1894
20,11/12/14,1894
25,11/13/14,1894
100,11/13/14,1894
10,11/13/14,1894
25,11/14/14,1894
50,11/16/14,1894
100,11/16/14,1894
50,11/16/14,1894
10,11/17/14,1894
75,11/17/14,1894
60,11/17/14,1894
15,11/17/14,1894
15,11/17/14,1894
25,11/17/14,1894
25,11/17/14,1894
50,11/17/14,1894
10,11/18/14,1894
25,11/18/14,1894
25,11/18/14,1894
50,11/20/14,1894
50,11/20/14,1894
25,11/21/14,1894
25,11/21/14,1894
25,11/21/14,1894
25,11/21/14,1894
100,11/21/14,1894
5,11/22/14,1894
25,11/22/14,1894
250,11/22/14,1894
300,11/22/14,1894
50,11/22/14,1894
50,11/22/14,1894
680,11/22/14,1894
25,11/23/14,1894
25,11/23/14,1894
20,11/24/14,1894
20,11/24/14,1894
5,11/24/14,1894
10,11/24/14,1894
55,11/24/14,1894
50,11/25/14,1894
50,11/25/14,1894
25,11/25/14,1894
25,11/25/14,1894
25,11/25/14,1894
25,11/25/14,1894
200,11/25/14,1894
10,11/26/14,1894
100,11/26/14,1894
40,11/26/14,1894
50,11/26/14,1894
100,11/26/14,1894
300,11/26/14,1894
25,11/27/14,1894
25,11/27/14,1894
50,11/27/14,1894
25,11/27/14,1894
50,11/27/14,1894
35,11/27/14,1894
200,11/27/14,1894
410,11/27/14,1894
103,2/5/14,1900
100,2/5/14,1900
25,2/5/14,1900
25,2/5/14,1900
20,2/5/14,1900
10,2/5/14,1900
30,2/5/14,1900
100,2/5/14,1900
50,2/5/14,1900
20,2/5/14,1900
100,2/6/14,1900
50,2/6/14,1900
50,2/7/14,1900
25,2/7/14,1900
10,2/7/14,1900
52,2/9/14,1900
10,2/9/14,1900
50,2/10/14,1900
50,2/11/14,1900
25,2/11/14,1900
50,2/20/14,1900
5,1/22/14,1904
100,1/26/14,1904
450,1/26/14,1904
101,1/28/14,1904
30,1/29/14,1904
100,1/29/14,1904
10,1/29/14,1904
25,1/30/14,1904
102,1/30/14,1904
200,2/2/14,1904
30,2/2/14,1904
50,2/2/14,1904
103,2/2/14,1904
25,2/3/14,1904
103,2/3/14,1904
100,2/10/14,1904
100,2/11/14,1904
26,2/11/14,1904
100,2/11/14,1904
25,2/11/14,1904
50,2/15/14,1904
20,2/16/14,1904
25,2/17/14,1904
25,2/17/14,1904
25,2/19/14,1904
10,2/19/14,1904
10,2/20/14,1904
5,2/25/14,1904
100,2/28/14,1904
10,3/19/14,1904
25,3/20/14,1904
20,2/7/14,1905
25,2/7/14,1905
20,2/9/14,1905
100,2/11/14,1905
25,2/25/14,1905
5,3/4/14,1905
20,3/5/14,1905
25,7/28/14,1906
25,7/28/14,1906
25,7/28/14,1906
60,7/29/14,1906
100,7/29/14,1906
50,7/29/14,1906
5,7/30/14,1906
5,7/30/14,1906
35,7/30/14,1906
10,7/30/14,1906
25,7/31/14,1906
15,8/1/14,1906
100,8/2/14,1906
100,8/3/14,1906
500,8/4/14,1906
25,8/4/14,1906
25,8/5/14,1906
15,8/9/14,1906
50,8/10/14,1906
240,9/8/14,1906
25,9/9/14,1906
50,9/9/14,1906
20,2/5/14,1909
50,2/5/14,1909
50,2/5/14,1909
10,2/5/14,1909
50,2/10/14,1909
25,2/16/14,1909
100,2/16/14,1909
25,2/16/14,1909
75,2/21/14,1909
70,2/27/14,1909
25,3/5/14,1909
25,8/21/14,1914
25,8/21/14,1914
110,8/21/14,1914
100,8/21/14,1914
25,8/21/14,1914
40,8/23/14,1914
25,8/26/14,1914
100,8/27/14,1914
50,8/27/14,1914
20,9/3/14,1914
25,9/3/14,1914
25,9/3/14,1914
25,9/3/14,1914
10,9/3/14,1914
10,9/3/14,1914
20,9/3/14,1914
50,9/3/14,1914
25,9/3/14,1914
25,9/4/14,1914
25,9/4/14,1914
25,9/5/14,1914
100,9/9/14,1914
50,9/10/14,1914
100,9/13/14,1914
25,9/15/14,1914
50,9/17/14,1914
25,2/11/14,1917
25,2/11/14,1917
35,3/1/14,1917
20,3/2/14,1917
100,3/9/14,1917
20,3/4/14,1919
100,2/20/14,1922
100,2/21/14,1922
100,2/21/14,1922
50,2/21/14,1922
25,2/28/14,1922
100,3/1/14,1922
5,3/3/14,1922
20,3/5/14,1922
100,3/5/14,1922
100,3/9/14,1922
100,3/10/14,1922
100,3/11/14,1922
25,3/11/14,1922
30,3/12/14,1922
100,3/12/14,1922
37,3/16/14,1922
5,3/20/14,1922
1000,3/20/14,1922
40,3/20/14,1922
50,3/21/14,1922
150,3/21/14,1922
100,3/22/14,1922
50,2/26/14,1929
5,2/26/14,1929
25,2/26/14,1929
20,2/26/14,1929
25,2/27/14,1929
25,3/1/14,1929
50,3/1/14,1929
100,3/1/14,1929
15,3/3/14,1929
20,3/5/14,1929
50,3/5/14,1929
20,3/13/14,1929
5,3/20/14,1929
25,3/21/14,1929
25,3/26/14,1929
50,3/26/14,1929
100,3/29/14,1929
1550,3/29/14,1929
23,3/31/14,1929
20,3/31/14,1929
20,4/1/14,1929
25,2/5/14,1930
50,2/5/14,1930
250,2/5/14,1930
25,2/5/14,1930
10,2/5/14,1930
50,2/5/14,1930
50,2/5/14,1930
350,2/6/14,1930
600,2/6/14,1930
10,2/8/14,1930
10,2/8/14,1930
25,2/10/14,1930
25,2/10/14,1930
20,2/11/14,1930
25,2/13/14,1930
25,2/18/14,1930
40,2/19/14,1930
25,2/21/14,1930
25,2/21/14,1930
50,2/21/14,1930
50,2/22/14,1930
25,2/22/14,1930
25,2/22/14,1930
50,2/22/14,1930
500,2/23/14,1930
60,2/23/14,1930
100,2/23/14,1930
25,2/24/14,1930
25,2/26/14,1930
99,2/26/14,1930
100,3/1/14,1930
50,3/1/14,1930
98,3/3/14,1930
20,3/4/14,1930
98,3/5/14,1930
25,3/6/14,1930
25,5/19/14,1933
100,5/19/14,1933
50,5/19/14,1933
20,5/19/14,1933
25,5/20/14,1933
20,5/28/14,1933
5,2/4/14,1940
25,2/6/14,1940
25,2/6/14,1940
25,2/6/14,1940
10,2/7/14,1940
25,2/8/14,1940
20,2/10/14,1940
65,2/11/14,1940
20,2/19/14,1940
25,9/9/14,1952
10,9/9/14,1952
25,9/9/14,1952
45,9/9/14,1952
25,9/9/14,1952
25,9/9/14,1952
25,9/9/14,1952
10,9/9/14,1952
100,9/9/14,1952
25,9/10/14,1952
10,9/10/14,1952
50,9/11/14,1952
50,9/11/14,1952
25,9/12/14,1952
100,9/28/14,1952
25,9/29/14,1952
100,10/1/14,1952
20,10/1/14,1952
50,10/3/14,1952
25,10/8/14,1952
10,10/8/14,1952
50,10/9/14,1952
10,10/22/14,1952
175,10/22/14,1952
35,10/23/14,1952
20,2/5/14,1955
5,2/6/14,1955
5,2/7/14,1955
100,2/9/14,1955
25,2/11/14,1955
50,2/11/14,1955
100,2/11/14,1955
200,2/12/14,1955
25,2/13/14,1955
100,2/14/14,1955
20,2/16/14,1955
100,2/18/14,1955
25,2/19/14,1955
10,2/19/14,1955
20,2/19/14,1955
25,2/20/14,1955
20,2/21/14,1955
20,2/21/14,1955
25,2/21/14,1955
2000,2/21/14,1955
20,2/23/14,1955
50,2/24/14,1955
50,2/24/14,1955
10,2/26/14,1955
25,2/26/14,1955
100,2/26/14,1955
10,2/27/14,1955
50,2/27/14,1955
25,2/27/14,1955
1000,2/27/14,1955
25,2/28/14,1955
20,2/28/14,1955
99,2/28/14,1955
25,3/3/14,1955
10,3/5/14,1955
5,2/6/14,1965
5,2/6/14,1965
28,2/12/14,1965
25,3/1/14,1965
10,4/6/14,1965
55,2/22/14,1980
50,2/24/14,1980
150,2/25/14,1980
25,2/27/14,1980
100,3/1/14,1980
100,3/1/14,1980
30,3/9/14,1980
20,3/12/14,1980
250,3/14/14,1980
2980,3/14/14,1980
10,3/15/14,1980
1,3/20/14,1980
25,3/20/14,1980
20,2/13/14,1995
50,2/13/14,1995
225,2/13/14,1995
100,2/13/14,1995
20,2/14/14,1995
50,2/14/14,1995
100,2/14/14,1995
500,2/15/14,1995
50,2/15/14,1995
25,2/17/14,1995
50,2/18/14,1995
100,2/19/14,1995
20,2/26/14,1995
50,2/26/14,1995
20,2/27/14,1995
50,2/27/14,1995
15,3/3/14,1995
15,3/9/14,1995
100,3/12/14,1995
5,3/19/14,1995
5,3/20/14,1995
200,3/21/14,1995
20,3/26/14,1995
25,3/29/14,1995
10,3/31/14,1995
98,4/4/14,1995
52,4/4/14,1995
10,4/13/14,1995
25,3/23/14,2005
100,3/24/14,2005
198,3/29/14,2005
100,5/16/14,2005
25,3/20/14,2010
10,3/23/14,2010
20,3/4/14,2016
10,3/6/14,2016
50,3/8/14,2016
20,3/12/14,2016
55,3/16/14,2016
15,3/18/14,2016
30,3/20/14,2016
10,3/23/14,2016
40,4/1/14,2016
100,7/18/14,2019
100,7/18/14,2019
150,7/18/14,2019
100,7/18/14,2019
20,7/20/14,2019
10,7/21/14,2019
40,7/21/14,2019
20,7/22/14,2019
25,7/22/14,2019
50,7/22/14,2019
100,7/22/14,2019
25,7/25/14,2019
50,7/28/14,2019
100,8/5/14,2019
50,8/11/14,2019
5,8/12/14,2019
440,8/18/14,2019
25,9/2/14,2019
25,8/24/14,2020
6,10/16/14,2020
350,2/18/14,2023
20,2/18/14,2023
100,2/18/14,2023
50,2/18/14,2023
50,2/18/14,2023
10,2/18/14,2023
25,2/19/14,2023
100,2/19/14,2023
100,2/19/14,2023
100,2/19/14,2023
25,2/19/14,2023
50,2/19/14,2023
270,2/19/14,2023
150,2/19/14,2023
50,2/19/14,2023
100,2/20/14,2023
100,2/20/14,2023
50,2/20/14,2023
50,2/20/14,2023
250,2/20/14,2023
100,2/21/14,2023
99,2/21/14,2023
100,2/21/14,2023
100,2/21/14,2023
25,2/21/14,2023
100,2/22/14,2023
50,2/22/14,2023
50,2/22/14,2023
500,2/23/14,2023
25,2/23/14,2023
100,2/24/14,2023
99,2/24/14,2023
150,2/25/14,2023
25,2/25/14,2023
5,2/25/14,2023
100,2/26/14,2023
50,2/28/14,2023
30,3/1/14,2023
50,3/4/14,2023
10,3/4/14,2023
25,3/4/14,2023
25,3/5/14,2023
100,3/5/14,2023
20,3/5/14,2023
5,3/5/14,2023
50,3/5/14,2023
50,3/5/14,2023
20,3/5/14,2023
25,3/5/14,2023
25,3/5/14,2023
10,3/5/14,2023
100,3/5/14,2023
25,3/5/14,2023
75,3/5/14,2023
20,3/5/14,2023
25,3/5/14,2023
20,3/5/14,2023
50,3/5/14,2023
50,3/6/14,2023
50,3/6/14,2023
40,3/6/14,2023
200,3/6/14,2023
500,3/6/14,2023
10,3/6/14,2023
112,3/6/14,2023
200,3/7/14,2023
25,3/7/14,2023
100,3/8/14,2023
98,3/8/14,2023
50,3/8/14,2023
20,3/8/14,2023
15,3/9/14,2023
20,3/10/14,2023
100,3/12/14,2023
200,3/12/14,2023
1000,3/12/14,2023
300,3/13/14,2023
100,3/14/14,2023
25,3/14/14,2023
20,3/14/14,2023
100,3/14/14,2023
100,3/15/14,2023
25,3/15/14,2023
50,3/15/14,2023
10,4/6/14,2076
20,4/17/14,2076
50,4/10/14,2083
25,4/10/14,2083
50,4/10/14,2083
5,4/10/14,2083
10,4/10/14,2083
25,4/10/14,2083
98,4/10/14,2083
50,4/10/14,2083
400,4/10/14,2083
150,4/10/14,2083
100,4/10/14,2083
50,4/10/14,2083
100,4/10/14,2083
250,4/10/14,2083
100,4/10/14,2083
100,4/10/14,2083
20,4/10/14,2083
25,4/10/14,2083
10,4/11/14,2083
75,4/11/14,2083
75,4/11/14,2083
50,4/11/14,2083
250,4/11/14,2083
50,4/11/14,2083
50,4/11/14,2083
20,4/11/14,2083
100,4/11/14,2083
100,4/12/14,2083
100,4/12/14,2083
100,4/12/14,2083
20,4/12/14,2083
150,4/13/14,2083
25,4/13/14,2083
10,4/14/14,2083
10,4/14/14,2083
100,4/15/14,2083
1,4/15/14,2083
25,4/15/14,2083
25,4/15/14,2083
20,4/16/14,2083
500,4/16/14,2083
100,4/16/14,2083
200,4/17/14,2083
25,4/17/14,2083
10,4/17/14,2083
15,4/17/14,2083
50,4/17/14,2083
100,4/17/14,2083
75,4/18/14,2083
30,4/19/14,2083
50,4/19/14,2083
80,4/20/14,2083
50,4/20/14,2083
100,4/21/14,2083
50,4/22/14,2083
25,4/22/14,2083
30,4/24/14,2083
50,4/25/14,2083
20,4/27/14,2083
150,4/28/14,2083
40,4/29/14,2083
250,4/29/14,2083
250,4/29/14,2083
75,5/4/14,2083
25,5/4/14,2083
350,5/5/14,2083
6,5/5/14,2083
20,5/5/14,2083
25,5/6/14,2083
20,5/7/14,2083
250,5/8/14,2083
1,5/9/14,2083
100,5/9/14,2083
25,5/10/14,2083
99,5/10/14,2083
20,5/10/14,2083
50,5/10/14,2083
10,5/10/14,2083
5,5/15/14,2084
200,3/24/14,2089
25,3/24/14,2089
125,3/25/14,2089
100,3/26/14,2089
10,3/30/14,2089
1250,3/31/14,2089
100,4/2/14,2089
100,4/6/14,2089
100,4/7/14,2089
50,4/11/14,2089
25,4/15/14,2089
500,4/21/14,2089
10,4/22/14,2089
19,4/22/14,2089
25,5/1/14,2089
200,5/1/14,2089
10,5/7/14,2089
1,5/9/14,2089
50,5/13/14,2089
5,5/15/14,2089
100,5/15/14,2089
100,5/20/14,2089
100,2/26/14,2092
20,2/26/14,2092
100,2/28/14,2092
20,2/28/14,2092
50,2/28/14,2092
200,2/28/14,2092
25,2/28/14,2092
100,3/1/14,2092
25,3/3/14,2092
25,3/6/14,2092
20,3/6/14,2092
100,3/7/14,2092
225,3/7/14,2092
5,3/7/14,2092
50,3/7/14,2092
34,3/7/14,2092
100,3/7/14,2092
25,3/7/14,2092
98,3/9/14,2092
100,3/10/14,2092
50,3/11/14,2092
20,3/12/14,2092
55,3/13/14,2092
20,3/13/14,2092
10,3/13/14,2092
100,3/13/14,2092
50,3/13/14,2092
20,3/14/14,2092
25,3/14/14,2092
100,3/14/14,2092
50,3/14/14,2092
25,3/15/14,2092
100,3/17/14,2092
45,3/18/14,2092
25,3/19/14,2092
20,3/20/14,2092
100,3/20/14,2092
200,3/21/14,2092
100,3/21/14,2092
50,3/21/14,2092
98,3/23/14,2092
20,3/23/14,2092
300,3/23/14,2092
75,3/23/14,2092
10,3/23/14,2092
10,3/24/14,2092
50,3/24/14,2092
50,3/25/14,2092
10,3/26/14,2092
20,3/26/14,2092
71,3/26/14,2092
75,3/26/14,2092
25,3/27/14,2092
5,3/27/14,2092
20,3/27/14,2092
18,3/27/14,2092
40,3/28/14,2092
25,3/28/14,2092
25,2/26/14,2108
100,2/28/14,2108
50,3/11/14,2108
5,3/11/14,2108
10,3/11/14,2108
10,3/17/14,2108
1000,4/6/14,2108
500,4/6/14,2108
346.05,4/15/14,2108
2000,4/15/14,2108
20,4/16/14,2108
500,4/18/14,2108
256,4/22/14,2108
10,5/12/14,2108
169,5/13/14,2108
10,3/31/14,2117
35,3/31/14,2117
20,4/2/14,2117
30,4/2/14,2117
98,4/2/14,2117
35,4/4/14,2117
5,4/6/14,2117
25,5/1/14,2117
35,5/5/14,2117
100,3/5/14,2124
5,3/5/14,2124
50,3/5/14,2124
25,3/5/14,2124
15,3/5/14,2124
100,3/5/14,2124
100,3/6/14,2124
98,3/6/14,2124
100,3/7/14,2124
100,3/8/14,2124
25,3/8/14,2124
25,3/8/14,2124
98,3/9/14,2124
50,3/9/14,2124
100,3/10/14,2124
36,3/11/14,2124
5,3/11/14,2124
25,3/11/14,2124
25,3/12/14,2124
20,3/12/14,2124
25,3/13/14,2124
100,3/13/14,2124
20,3/15/14,2124
25,3/17/14,2124
150,3/30/14,2124
5,3/30/14,2124
100,4/30/14,2131
500,3/14/14,2136
50,3/14/14,2136
75,3/14/14,2136
125,3/17/14,2136
100,3/19/14,2136
20,3/19/14,2136
1000,3/21/14,2136
100,3/25/14,2136
5,3/25/14,2136
50,3/26/14,2136
500,3/27/14,2136
10,3/28/14,2136
25,3/28/14,2136
3,3/28/14,2136
25,3/28/14,2136
20,3/28/14,2136
500,3/31/14,2136
50,4/3/14,2136
25,4/9/14,2136
5,4/17/14,2136
200,4/18/14,2136
5,5/12/14,2142
150,5/12/14,2142
100,5/12/14,2142
500,5/12/14,2142
50,5/16/14,2142
20,5/16/14,2142
50,5/20/14,2142
100,5/20/14,2142
25,5/21/14,2142
50,5/27/14,2142
5,5/29/14,2142
50,5/29/14,2142
3500,5/29/14,2142
25,5/29/14,2142
20,5/30/14,2142
25,5/30/14,2142
30,6/7/14,2142
5,6/9/14,2142
200,6/18/14,2142
100,6/24/14,2142
100,6/28/14,2142
1250,6/29/14,2142
25,6/30/14,2142
100,7/2/14,2142
50,7/2/14,2142
5,7/3/14,2142
100,7/3/14,2142
100,7/4/14,2142
1,7/5/14,2142
250,7/7/14,2142
25,7/7/14,2142
25,7/8/14,2142
10,7/10/14,2142
100,6/9/14,2156
25,6/17/14,2156
250,6/18/14,2156
3,6/24/14,2156
98,6/25/14,2156
100,6/25/14,2156
25,6/30/14,2156
25,6/30/14,2156
200,6/30/14,2156
25,7/1/14,2156
25,7/2/14,2156
50,7/9/14,2156
10,7/9/14,2156
25,7/9/14,2156
25,7/9/14,2156
5,7/11/14,2156
15,7/11/14,2156
1,7/15/14,2156
50,7/19/14,2156
2,7/22/14,2156
25,7/23/14,2156
25,7/31/14,2156
5,8/9/14,2156
50,8/10/14,2156
98,3/17/14,2158
20,3/18/14,2158
50,3/18/14,2158
50,3/18/14,2158
25,3/18/14,2158
100,3/18/14,2158
40,3/18/14,2158
10,3/18/14,2158
20,3/19/14,2158
5,3/19/14,2158
20,3/20/14,2158
25,3/20/14,2158
200,3/20/14,2158
5,3/20/14,2158
25,3/21/14,2158
100,3/22/14,2158
25,3/23/14,2158
98,3/24/14,2158
98,3/25/14,2158
1000,3/26/14,2158
50,3/26/14,2158
25,3/26/14,2158
25,3/27/14,2158
50,4/3/14,2158
10,4/9/14,2158
50,4/22/14,2172
500,4/22/14,2172
15,4/22/14,2172
60,4/22/14,2172
50,4/25/14,2172
250,4/29/14,2172
150,4/30/14,2172
1,5/9/14,2172
250,5/9/14,2172
50,5/9/14,2172
184,5/10/14,2172
5,5/10/14,2172
10,5/11/14,2172
20,5/11/14,2172
99,5/12/14,2172
30,3/17/14,2180
30,3/17/14,2180
100,3/17/14,2180
30,3/17/14,2180
300,3/17/14,2180
100,3/17/14,2180
25,3/17/14,2180
20,3/17/14,2180
30,3/17/14,2180
150,3/17/14,2180
50,3/17/14,2180
50,3/18/14,2180
100,3/18/14,2180
30,3/18/14,2180
30,3/18/14,2180
500,3/18/14,2180
30,3/18/14,2180
20,3/18/14,2180
200,3/18/14,2180
100,3/18/14,2180
100,3/18/14,2180
30,3/19/14,2180
25,3/20/14,2180
20,3/20/14,2180
200,3/20/14,2180
30,3/20/14,2180
50,3/20/14,2180
5,3/20/14,2180
100,3/21/14,2180
30,3/21/14,2180
5,3/21/14,2180
25,3/22/14,2180
100,3/22/14,2180
100,3/23/14,2180
5,3/23/14,2180
30,3/24/14,2180
50,3/24/14,2180
100,3/25/14,2180
25,3/25/14,2180
75,3/25/14,2180
100,3/25/14,2180
30,3/25/14,2180
25,3/25/14,2180
50,3/25/14,2180
20,3/25/14,2180
10,3/25/14,2180
100,3/25/14,2180
20,3/26/14,2180
50,3/26/14,2180
100,3/26/14,2180
25,3/27/14,2180
150,3/30/14,2180
100,3/30/14,2180
550,3/31/14,2180
30,4/2/14,2180
20,4/2/14,2180
250,4/3/14,2180
50,4/3/14,2180
15,4/3/14,2180
25,4/3/14,2180
20,4/3/14,2180
40,4/5/14,2180
100,4/6/14,2180
60,4/6/14,2180
30,4/6/14,2180
20,3/31/14,2183
109,3/31/14,2183
25,3/31/14,2183
20,3/31/14,2183
50,3/31/14,2183
100,3/31/14,2183
10,3/31/14,2183
50,3/31/14,2183
100,3/31/14,2183
30,3/31/14,2183
75,3/31/14,2183
98,3/31/14,2183
100,3/31/14,2183
50,3/31/14,2183
100,3/31/14,2183
25,3/31/14,2183
20,3/31/14,2183
30,3/31/14,2183
20,4/1/14,2183
200,4/1/14,2183
20,4/1/14,2183
25,4/2/14,2183
20,4/2/14,2183
250,4/2/14,2183
30,4/3/14,2183
150,4/3/14,2183
20,4/3/14,2183
10,4/4/14,2183
50,4/9/14,2183
50,4/9/14,2183
50,4/10/14,2183
250,4/12/14,2183
98,4/12/14,2183
10,4/12/14,2183
20,4/13/14,2183
25,4/14/14,2183
50,4/16/14,2183
50,4/16/14,2183
9,4/16/14,2183
5,4/17/14,2183
200,4/17/14,2183
120,4/20/14,2183
50,4/21/14,2183
8,4/21/14,2183
200,4/24/14,2183
50,4/24/14,2183
500,4/26/14,2183
25,4/26/14,2183
25,4/26/14,2183
25,4/26/14,2183
50,4/26/14,2183
50,4/27/14,2183
20,4/27/14,2183
40,4/28/14,2183
10,4/29/14,2183
50,4/29/14,2183
1500,4/30/14,2183
20,4/30/14,2183
150,4/30/14,2183
10,3/11/14,2206
100,3/11/14,2206
98,3/12/14,2206
200,3/12/14,2206
600,3/12/14,2206
100,3/12/14,2206
100,3/12/14,2206
100,3/13/14,2206
50,3/14/14,2206
50,3/14/14,2206
20,3/15/14,2206
25,3/15/14,2206
50,3/16/14,2206
200,3/17/14,2206
50,3/17/14,2206
50,3/20/14,2206
15,3/23/14,2206
25,3/24/14,2206
35,3/24/14,2206
25,3/24/14,2206
100,3/25/14,2206
25,3/26/14,2206
25,3/26/14,2206
10,3/28/14,2206
200,3/31/14,2206
144,4/2/14,2206
25,4/3/14,2206
50,4/4/14,2206
10,4/4/14,2206
135,4/4/14,2206
50,4/4/14,2206
50,4/4/14,2206
48,4/4/14,2206
20,4/4/14,2206
25,4/4/14,2206
200,4/4/14,2206
25,4/7/14,2206
100,4/8/14,2206
500,4/9/14,2206
30,4/9/14,2206
25,4/14/14,2206
200,4/15/14,2206
100,4/15/14,2206
1301,3/11/14,2210
544,3/11/14,2210
25,3/11/14,2210
70,3/11/14,2210
45,3/11/14,2210
50,3/12/14,2210
100,3/12/14,2210
25,3/14/14,2210
100,3/14/14,2210
200,3/15/14,2210
375,3/19/14,2210
50,3/19/14,2210
15,3/19/14,2210
50,3/19/14,2210
175,3/21/14,2210
100,3/21/14,2210
45,3/21/14,2210
100,3/22/14,2210
50,3/22/14,2210
15,3/22/14,2210
25,3/22/14,2210
50,3/23/14,2210
50,3/23/14,2210
5,3/23/14,2210
20,3/24/14,2210
50,3/24/14,2210
50,3/25/14,2210
100,3/25/14,2210
30,3/25/14,2210
200,3/26/14,2210
100,3/26/14,2210
110,3/27/14,2210
10,3/28/14,2210
25,3/30/14,2210
150,3/31/14,2210
25,4/1/14,2210
200,4/1/14,2210
38,4/1/14,2210
250,4/2/14,2210
30,4/4/14,2210
510,4/4/14,2210
50,4/4/14,2210
10,4/5/14,2210
100,4/5/14,2210
25,4/6/14,2210
100,4/6/14,2210
25,4/6/14,2210
100,4/6/14,2210
20,4/6/14,2210
30,4/6/14,2210
50,4/7/14,2210
25,4/7/14,2210
50,4/7/14,2210
50,4/7/14,2210
25,4/7/14,2210
20,4/8/14,2210
15,4/8/14,2210
25,4/9/14,2210
25,4/9/14,2210
500,4/10/14,2210
200,4/10/14,2210
50,4/14/14,2210
182,4/15/14,2210
1,4/15/14,2210
50,4/15/14,2210
10,4/15/14,2210
5,4/15/14,2210
100,4/15/14,2210
5,4/16/14,2210
14,4/17/14,2210
25,4/17/14,2210
275,4/17/14,2210
150,4/17/14,2210
20,4/17/14,2210
25,4/17/14,2210
15,4/18/14,2210
20,4/18/14,2210
50,4/20/14,2210
15,3/20/14,2227
100,3/20/14,2227
20,3/31/14,2233
25,3/31/14,2233
100,3/31/14,2233
25,3/31/14,2233
1000,3/31/14,2233
40,3/31/14,2233
20,4/1/14,2233
20,4/1/14,2233
10,4/1/14,2233
100,4/4/14,2233
200,4/4/14,2233
25,4/8/14,2233
20,4/9/14,2233
10,4/9/14,2233
100,4/10/14,2233
100,4/11/14,2233
25,4/11/14,2233
100,4/12/14,2233
100,4/13/14,2233
100,4/13/14,2233
5,4/13/14,2233
50,4/14/14,2233
50,4/14/14,2233
50,4/21/14,2233
100,4/21/14,2233
25,4/21/14,2233
35,4/22/14,2233
350,4/27/14,2233
10,4/27/14,2233
150,4/29/14,2233
600,4/29/14,2233
50,4/29/14,2233
25,4/29/14,2233
100,4/29/14,2233
20,4/29/14,2233
50,4/30/14,2233
190,4/30/14,2233
100,5/1/14,2233
25,5/8/14,2233
10,4/1/14,2236
50,4/1/14,2236
50,4/3/14,2236
5,4/3/14,2236
5,4/3/14,2236
485,4/7/14,2236
20,4/10/14,2236
60,4/11/14,2236
100,4/12/14,2236
5,4/12/14,2236
50,4/13/14,2236
100,4/14/14,2236
100,4/14/14,2236
25,4/14/14,2236
50,4/14/14,2236
25,4/15/14,2236
1,4/15/14,2236
50,4/16/14,2236
100,4/16/14,2236
100,4/16/14,2236
25,4/18/14,2236
20,4/18/14,2236
25,4/21/14,2236
150,4/24/14,2236
10,4/25/14,2236
375,4/25/14,2236
4,4/27/14,2236
100,5/2/14,2236
100,6/17/14,2247
25,6/17/14,2247
100,6/17/14,2247
15,6/17/14,2247
200,6/17/14,2247
100,6/18/14,2247
100,6/18/14,2247
25,6/20/14,2247
100,6/20/14,2247
100,6/20/14,2247
150,6/20/14,2247
10,6/21/14,2247
100,6/21/14,2247
100,6/22/14,2247
150,6/22/14,2247
25,6/22/14,2247
25,6/23/14,2247
10,6/23/14,2247
10,6/23/14,2247
50,6/24/14,2247
25,6/25/14,2247
15,6/25/14,2247
100,6/26/14,2247
50,6/26/14,2247
25,6/27/14,2247
25,6/28/14,2247
25,7/1/14,2247
50,7/2/14,2247
10,7/8/14,2247
50,7/8/14,2247
25,7/8/14,2247
50,7/12/14,2247
100,7/15/14,2247
25,7/20/14,2247
100,3/25/14,2254
100,3/26/14,2254
15,3/31/14,2254
5,4/10/14,2254
20,4/15/14,2259
100,4/30/14,2259
10,5/7/14,2259
25,5/15/14,2271
5,5/15/14,2271
10,5/15/14,2271
5,5/19/14,2271
50,5/21/14,2271
50,5/21/14,2271
500,5/28/14,2271
50,5/28/14,2271
25,5/28/14,2271
50,5/28/14,2271
25,5/28/14,2271
25,5/28/14,2271
69,5/28/14,2271
150,5/28/14,2271
20,5/28/14,2271
200,5/28/14,2271
100,5/28/14,2271
99,5/28/14,2271
20,5/28/14,2271
25,5/28/14,2271
40,5/28/14,2271
25,5/28/14,2271
20,5/28/14,2271
50,5/28/14,2271
100,5/28/14,2271
500,5/28/14,2271
20,5/28/14,2271
10,5/28/14,2271
50,5/29/14,2271
25,5/31/14,2271
25,5/31/14,2271
10,5/31/14,2271
5,5/31/14,2271
50,5/31/14,2271
70,5/31/14,2271
25,5/31/14,2271
100,6/1/14,2271
100,6/1/14,2271
10,6/3/14,2271
20,3/25/14,2272
10,3/25/14,2272
500,3/26/14,2272
200,3/26/14,2272
10,3/26/14,2272
20,3/27/14,2272
20,3/27/14,2272
